"","ID","observation","code"
"96",24,"XLMEFNC1",41
"97",25,"MCTLFNC1",41
"98",25,"OXTOFNC1",41
"99",25,"PMICFNC1",1
"100",25,"XLMEFNC1",41
"101",26,"MCTLFNC1",2
"102",26,"OXTOFNC1",41
"103",26,"PMICFNC1",3
"104",26,"XLMEFNC1",2
"105",27,"MCTLFNC1",3
"106",27,"OXTOFNC1",41
"107",27,"PMICFNC1",3
"108",27,"XLMEFNC1",3
"109",28,"MCTLFNC1",39
"110",28,"OXTOFNC1",41
"111",28,"PMICFNC1",39
"112",28,"XLMEFNC1",41
"113",29,"MCTLFNC1",41
"114",29,"OXTOFNC1",41
"115",29,"PMICFNC1",39
"116",29,"XLMEFNC1",41
"117",30,"MCTLFNC1",39
"118",30,"OXTOFNC1",41
"119",30,"PMICFNC1",39
"120",30,"XLMEFNC1",41
"121",31,"MCTLFNC1",39
"122",31,"OXTOFNC1",41
"123",31,"PMICFNC1",39
"124",31,"XLMEFNC1",41
"125",32,"MCTLFNC1",-1
"126",32,"OXTOFNC1",-1
"127",32,"PMICFNC1",-1
"128",32,"XLMEFNC1",-1
"129",33,"MCTLFNC1",-1
"130",33,"OXTOFNC1",-1
"131",33,"PMICFNC1",-1
"132",33,"XLMEFNC1",-1
"133",34,"MCTLFNC1",41
"134",34,"OXTOFNC1",41
"135",34,"PMICFNC1",39
"136",34,"XLMEFNC1",41
"137",35,"MCTLFNC1",41
"138",35,"OXTOFNC1",41
"139",35,"PMICFNC1",1
"140",35,"XLMEFNC1",41
"141",36,"MCTLFNC1",41
"142",36,"OXTOFNC1",41
"143",36,"PMICFNC1",39
"144",36,"XLMEFNC1",41
"145",37,"MCTLFNC1",39
"146",37,"OXTOFNC1",41
"147",37,"PMICFNC1",39
"148",37,"XLMEFNC1",39
"149",38,"MCTLFNC1",41
"150",38,"OXTOFNC1",1
"151",38,"PMICFNC1",1
"152",38,"XLMEFNC1",41
"153",39,"MCTLFNC1",41
"154",39,"OXTOFNC1",41
"155",39,"PMICFNC1",1
"156",39,"XLMEFNC1",41
"157",40,"MCTLFNC1",41
"158",40,"OXTOFNC1",41
"159",40,"PMICFNC1",1
"160",40,"XLMEFNC1",41
"161",41,"MCTLFNC1",41
"162",41,"OXTOFNC1",41
"163",41,"PMICFNC1",1
"164",41,"XLMEFNC1",41
"165",42,"MCTLFNC1",41
"166",42,"OXTOFNC1",41
"167",42,"PMICFNC1",1
"168",42,"XLMEFNC1",41
"169",43,"MCTLFNC1",41
"170",43,"OXTOFNC1",41
"171",43,"PMICFNC1",1
"172",43,"XLMEFNC1",41
"173",44,"MCTLFNC1",41
"174",44,"OXTOFNC1",41
"175",44,"PMICFNC1",1
"176",44,"XLMEFNC1",41
"177",45,"MCTLFNC1",1
"178",45,"OXTOFNC1",41
"179",45,"PMICFNC1",1
"180",45,"XLMEFNC1",41
"181",46,"MCTLFNC1",41
"182",46,"OXTOFNC1",41
"183",46,"PMICFNC1",3
"184",46,"XLMEFNC1",41
"185",47,"MCTLFNC1",41
"186",47,"OXTOFNC1",41
"187",47,"PMICFNC1",1
"188",47,"XLMEFNC1",41
"189",48,"MCTLFNC1",41
"190",48,"OXTOFNC1",41
"191",48,"PMICFNC1",1
"192",48,"XLMEFNC1",41
"193",49,"MCTLFNC1",41
"194",49,"OXTOFNC1",41
"195",49,"PMICFNC1",1
"196",49,"XLMEFNC1",41
"197",50,"MCTLFNC1",41
"198",50,"OXTOFNC1",41
"199",50,"PMICFNC1",1
"200",50,"XLMEFNC1",41
"201",51,"MCTLFNC1",41
"202",51,"OXTOFNC1",41
"203",51,"PMICFNC1",1
"204",51,"XLMEFNC1",41
"205",52,"MCTLFNC1",41
"206",52,"OXTOFNC1",41
"207",52,"PMICFNC1",1
"208",52,"XLMEFNC1",41
"209",53,"MCTLFNC1",41
"210",53,"OXTOFNC1",41
"211",53,"PMICFNC1",1
"212",53,"XLMEFNC1",41
"213",54,"MCTLFNC1",41
"214",54,"OXTOFNC1",41
"215",54,"PMICFNC1",1
"216",54,"XLMEFNC1",41
"217",55,"MCTLFNC1",41
"218",55,"OXTOFNC1",41
"219",55,"PMICFNC1",1
"220",55,"XLMEFNC1",41
"221",56,"MCTLFNC1",41
"222",56,"OXTOFNC1",41
"223",56,"PMICFNC1",1
"224",56,"XLMEFNC1",41
"225",57,"MCTLFNC1",41
"226",57,"OXTOFNC1",41
"227",57,"PMICFNC1",1
"228",57,"XLMEFNC1",41
"229",58,"MCTLFNC1",41
"230",58,"OXTOFNC1",41
"231",58,"PMICFNC1",1
"232",58,"XLMEFNC1",41
"233",59,"MCTLFNC1",41
"234",59,"OXTOFNC1",41
"235",59,"PMICFNC1",1
"236",59,"XLMEFNC1",41
"237",60,"MCTLFNC1",41
"238",60,"OXTOFNC1",41
"239",60,"PMICFNC1",1
"240",60,"XLMEFNC1",41
"241",61,"MCTLFNC1",7
"242",61,"OXTOFNC1",41
"243",61,"PMICFNC1",7
"244",61,"XLMEFNC1",41
"245",62,"MCTLFNC1",2
"246",62,"OXTOFNC1",41
"247",62,"PMICFNC1",3
"248",62,"XLMEFNC1",41
"249",63,"MCTLFNC1",1
"250",63,"OXTOFNC1",41
"251",63,"PMICFNC1",1
"252",63,"XLMEFNC1",1
"253",64,"MCTLFNC1",41
"254",64,"OXTOFNC1",41
"255",64,"PMICFNC1",1
"256",64,"XLMEFNC1",41
"257",65,"MCTLFNC1",2
"258",65,"OXTOFNC1",41
"259",65,"PMICFNC1",3
"260",65,"XLMEFNC1",2
"261",66,"MCTLFNC1",2
"262",66,"OXTOFNC1",41
"263",66,"PMICFNC1",3
"264",66,"XLMEFNC1",2
"265",67,"MCTLFNC1",2
"266",67,"OXTOFNC1",41
"267",67,"PMICFNC1",3
"268",67,"XLMEFNC1",2
"269",68,"MCTLFNC1",2
"270",68,"OXTOFNC1",41
"271",68,"PMICFNC1",3
"272",68,"XLMEFNC1",2
"273",69,"MCTLFNC1",1
"274",69,"OXTOFNC1",41
"275",69,"PMICFNC1",1
"276",69,"XLMEFNC1",1
"277",70,"MCTLFNC1",2
"278",70,"OXTOFNC1",41
"279",70,"PMICFNC1",3
"280",70,"XLMEFNC1",2
"281",71,"MCTLFNC1",41
"282",71,"OXTOFNC1",41
"283",71,"PMICFNC1",1
"284",71,"XLMEFNC1",41
"285",72,"MCTLFNC1",1
"286",72,"OXTOFNC1",41
"287",72,"PMICFNC1",1
"288",72,"XLMEFNC1",1
"289",73,"MCTLFNC1",41
"290",73,"OXTOFNC1",41
"291",73,"PMICFNC1",1
"292",73,"XLMEFNC1",41
"293",74,"MCTLFNC1",41
"294",74,"OXTOFNC1",41
"295",74,"PMICFNC1",1
"296",74,"XLMEFNC1",41
"297",75,"MCTLFNC1",41
"298",75,"OXTOFNC1",41
"299",75,"PMICFNC1",1
"300",75,"XLMEFNC1",41
"301",76,"MCTLFNC1",41
"302",76,"OXTOFNC1",41
"303",76,"PMICFNC1",1
"304",76,"XLMEFNC1",41
"305",77,"MCTLFNC1",41
"306",77,"OXTOFNC1",41
"307",77,"PMICFNC1",1
"308",77,"XLMEFNC1",41
"309",78,"MCTLFNC1",-1
"310",78,"OXTOFNC1",41
"311",78,"PMICFNC1",1
"312",78,"XLMEFNC1",41
"313",79,"MCTLFNC1",41
"314",79,"OXTOFNC1",41
"315",79,"PMICFNC1",1
"316",79,"XLMEFNC1",41
"317",80,"MCTLFNC1",41
"318",80,"OXTOFNC1",41
"319",80,"PMICFNC1",1
"320",80,"XLMEFNC1",41
"321",81,"MCTLFNC1",41
"322",81,"OXTOFNC1",41
"323",81,"PMICFNC1",1
"324",81,"XLMEFNC1",41
"325",82,"MCTLFNC1",41
"326",82,"OXTOFNC1",41
"327",82,"PMICFNC1",1
"328",82,"XLMEFNC1",41
"329",83,"MCTLFNC1",41
"330",83,"OXTOFNC1",41
"331",83,"PMICFNC1",1
"332",83,"XLMEFNC1",41
"333",84,"MCTLFNC1",41
"334",84,"OXTOFNC1",41
"335",84,"PMICFNC1",1
"336",84,"XLMEFNC1",41
"337",85,"MCTLFNC1",41
"338",85,"OXTOFNC1",41
"339",85,"PMICFNC1",1
"340",85,"XLMEFNC1",41
"341",86,"MCTLFNC1",2
"342",86,"OXTOFNC1",2
"343",86,"PMICFNC1",3
"344",86,"XLMEFNC1",2
"345",87,"MCTLFNC1",2
"346",87,"OXTOFNC1",41
"347",87,"PMICFNC1",3
"348",87,"XLMEFNC1",2
"349",88,"MCTLFNC1",2
"350",88,"OXTOFNC1",41
"351",88,"PMICFNC1",3
"352",88,"XLMEFNC1",2
"353",89,"MCTLFNC1",2
"354",89,"OXTOFNC1",41
"355",89,"PMICFNC1",3
"356",89,"XLMEFNC1",2
"357",90,"MCTLFNC1",1
"358",90,"OXTOFNC1",41
"359",90,"PMICFNC1",1
"360",90,"XLMEFNC1",1
"361",91,"MCTLFNC1",2
"362",91,"OXTOFNC1",41
"363",91,"PMICFNC1",3
"364",91,"XLMEFNC1",2
"365",92,"MCTLFNC1",2
"366",92,"OXTOFNC1",41
"367",92,"PMICFNC1",3
"368",92,"XLMEFNC1",2
"369",93,"MCTLFNC1",1
"370",93,"OXTOFNC1",41
"371",93,"PMICFNC1",1
"372",93,"XLMEFNC1",1
"373",94,"MCTLFNC1",1
"374",94,"OXTOFNC1",41
"375",94,"PMICFNC1",1
"376",94,"XLMEFNC1",1
"377",95,"MCTLFNC1",1
"378",95,"OXTOFNC1",41
"379",95,"PMICFNC1",1
"380",95,"XLMEFNC1",1
"381",96,"MCTLFNC1",1
"382",96,"OXTOFNC1",41
"383",96,"PMICFNC1",1
"384",96,"XLMEFNC1",41
"385",97,"MCTLFNC1",1
"386",97,"OXTOFNC1",41
"387",97,"PMICFNC1",1
"388",97,"XLMEFNC1",41
"389",98,"MCTLFNC1",1
"390",98,"OXTOFNC1",41
"391",98,"PMICFNC1",1
"392",98,"XLMEFNC1",1
"393",99,"MCTLFNC1",1
"394",99,"OXTOFNC1",41
"395",99,"PMICFNC1",1
"396",99,"XLMEFNC1",41
"397",100,"MCTLFNC1",1
"398",100,"OXTOFNC1",41
"399",100,"PMICFNC1",1
"400",100,"XLMEFNC1",41
"401",101,"MCTLFNC1",43
"402",101,"OXTOFNC1",41
"403",101,"PMICFNC1",43
"404",101,"XLMEFNC1",43
"405",102,"MCTLFNC1",2
"406",102,"OXTOFNC1",41
"407",102,"PMICFNC1",3
"408",102,"XLMEFNC1",2
"409",103,"MCTLFNC1",-1
"410",103,"OXTOFNC1",-1
"411",103,"PMICFNC1",-1
"412",103,"XLMEFNC1",-1
"413",104,"MCTLFNC1",-1
"414",104,"OXTOFNC1",-1
"415",104,"PMICFNC1",-1
"416",104,"XLMEFNC1",-1
"417",105,"MCTLFNC1",-1
"418",105,"OXTOFNC1",-1
"419",105,"PMICFNC1",-1
"420",105,"XLMEFNC1",-1
"421",106,"MCTLFNC1",-1
"422",106,"OXTOFNC1",-1
"423",106,"PMICFNC1",-1
"424",106,"XLMEFNC1",-1
"425",107,"MCTLFNC1",-1
"426",107,"OXTOFNC1",-1
"427",107,"PMICFNC1",-1
"428",107,"XLMEFNC1",-1
"429",108,"MCTLFNC1",1
"430",108,"OXTOFNC1",41
"431",108,"PMICFNC1",1
"432",108,"XLMEFNC1",1
"433",109,"MCTLFNC1",2
"434",109,"OXTOFNC1",41
"435",109,"PMICFNC1",3
"436",109,"XLMEFNC1",2
"437",110,"MCTLFNC1",1
"438",110,"OXTOFNC1",1
"439",110,"PMICFNC1",-1
"440",110,"XLMEFNC1",1
"441",111,"MCTLFNC1",2
"442",111,"OXTOFNC1",3
"443",111,"PMICFNC1",3
"444",111,"XLMEFNC1",2
"445",112,"MCTLFNC1",1
"446",112,"OXTOFNC1",41
"447",112,"PMICFNC1",39
"448",112,"XLMEFNC1",1
"449",113,"MCTLFNC1",2
"450",113,"OXTOFNC1",41
"451",113,"PMICFNC1",3
"452",113,"XLMEFNC1",2
"453",114,"MCTLFNC1",2
"454",114,"OXTOFNC1",3
"455",114,"PMICFNC1",3
"456",114,"XLMEFNC1",2
"457",115,"MCTLFNC1",2
"458",115,"OXTOFNC1",41
"459",115,"PMICFNC1",3
"460",115,"XLMEFNC1",2
"461",116,"MCTLFNC1",1
"462",116,"OXTOFNC1",41
"463",116,"PMICFNC1",1
"464",116,"XLMEFNC1",41
"465",117,"MCTLFNC1",1
"466",117,"OXTOFNC1",41
"467",117,"PMICFNC1",1
"468",117,"XLMEFNC1",1
"469",118,"MCTLFNC1",1
"470",118,"OXTOFNC1",41
"471",118,"PMICFNC1",1
"472",118,"XLMEFNC1",1
"473",119,"MCTLFNC1",1
"474",119,"OXTOFNC1",41
"475",119,"PMICFNC1",1
"476",119,"XLMEFNC1",1
"477",120,"MCTLFNC1",41
"478",120,"OXTOFNC1",41
"479",120,"PMICFNC1",1
"480",120,"XLMEFNC1",41
"481",121,"MCTLFNC1",41
"482",121,"OXTOFNC1",41
"483",121,"PMICFNC1",1
"484",121,"XLMEFNC1",41
"485",122,"MCTLFNC1",1
"486",122,"OXTOFNC1",41
"487",122,"PMICFNC1",1
"488",122,"XLMEFNC1",41
"489",123,"MCTLFNC1",41
"490",123,"OXTOFNC1",41
"491",123,"PMICFNC1",1
"492",123,"XLMEFNC1",41
"493",124,"MCTLFNC1",41
"494",124,"OXTOFNC1",40
"495",124,"PMICFNC1",1
"496",124,"XLMEFNC1",41
"497",125,"MCTLFNC1",41
"498",125,"OXTOFNC1",41
"499",125,"PMICFNC1",1
"500",125,"XLMEFNC1",41
"501",126,"MCTLFNC1",41
"502",126,"OXTOFNC1",41
"503",126,"PMICFNC1",39
"504",126,"XLMEFNC1",41
"505",127,"MCTLFNC1",41
"506",127,"OXTOFNC1",41
"507",127,"PMICFNC1",39
"508",127,"XLMEFNC1",41
"509",128,"MCTLFNC1",41
"510",128,"OXTOFNC1",41
"511",128,"PMICFNC1",39
"512",128,"XLMEFNC1",41
"513",129,"MCTLFNC1",41
"514",129,"OXTOFNC1",41
"515",129,"PMICFNC1",39
"516",129,"XLMEFNC1",41
"517",130,"MCTLFNC1",1
"518",130,"OXTOFNC1",41
"519",130,"PMICFNC1",1
"520",130,"XLMEFNC1",41
"521",131,"MCTLFNC1",41
"522",131,"OXTOFNC1",41
"523",131,"PMICFNC1",1
"524",131,"XLMEFNC1",41
"525",132,"MCTLFNC1",41
"526",132,"OXTOFNC1",41
"527",132,"PMICFNC1",1
"528",132,"XLMEFNC1",41
"529",133,"MCTLFNC1",41
"530",133,"OXTOFNC1",41
"531",133,"PMICFNC1",1
"532",133,"XLMEFNC1",41
"533",134,"MCTLFNC1",41
"534",134,"OXTOFNC1",41
"535",134,"PMICFNC1",1
"536",134,"XLMEFNC1",41
"537",135,"MCTLFNC1",41
"538",135,"OXTOFNC1",41
"539",135,"PMICFNC1",39
"540",135,"XLMEFNC1",1
"541",136,"MCTLFNC1",39
"542",136,"OXTOFNC1",41
"543",136,"PMICFNC1",1
"544",136,"XLMEFNC1",41
"545",137,"MCTLFNC1",39
"546",137,"OXTOFNC1",41
"547",137,"PMICFNC1",39
"548",137,"XLMEFNC1",41
"549",138,"MCTLFNC1",1
"550",138,"OXTOFNC1",41
"551",138,"PMICFNC1",41
"552",138,"XLMEFNC1",41
"553",139,"MCTLFNC1",41
"554",139,"OXTOFNC1",41
"555",139,"PMICFNC1",41
"556",139,"XLMEFNC1",41
"557",140,"MCTLFNC1",1
"558",140,"OXTOFNC1",41
"559",140,"PMICFNC1",1
"560",140,"XLMEFNC1",1
"561",141,"MCTLFNC1",41
"562",141,"OXTOFNC1",41
"563",141,"PMICFNC1",1
"564",141,"XLMEFNC1",41
"565",142,"MCTLFNC1",41
"566",142,"OXTOFNC1",41
"567",142,"PMICFNC1",1
"568",142,"XLMEFNC1",41
"569",143,"MCTLFNC1",41
"570",143,"OXTOFNC1",41
"571",143,"PMICFNC1",1
"572",143,"XLMEFNC1",41
"573",144,"MCTLFNC1",41
"574",144,"OXTOFNC1",41
"575",144,"PMICFNC1",1
"576",144,"XLMEFNC1",41
"577",145,"MCTLFNC1",41
"578",145,"OXTOFNC1",41
"579",145,"PMICFNC1",1
"580",145,"XLMEFNC1",41
"581",146,"MCTLFNC1",41
"582",146,"OXTOFNC1",41
"583",146,"PMICFNC1",1
"584",146,"XLMEFNC1",41
"585",147,"MCTLFNC1",1
"586",147,"OXTOFNC1",41
"587",147,"PMICFNC1",1
"588",147,"XLMEFNC1",41
"589",148,"MCTLFNC1",41
"590",148,"OXTOFNC1",41
"591",148,"PMICFNC1",1
"592",148,"XLMEFNC1",41
"593",149,"MCTLFNC1",41
"594",149,"OXTOFNC1",41
"595",149,"PMICFNC1",1
"596",149,"XLMEFNC1",41
"597",150,"MCTLFNC1",41
"598",150,"OXTOFNC1",41
"599",150,"PMICFNC1",1
"600",150,"XLMEFNC1",41
"601",151,"MCTLFNC1",41
"602",151,"OXTOFNC1",41
"603",151,"PMICFNC1",1
"604",151,"XLMEFNC1",41
"605",152,"MCTLFNC1",41
"606",152,"OXTOFNC1",41
"607",152,"PMICFNC1",1
"608",152,"XLMEFNC1",41
"609",153,"MCTLFNC1",41
"610",153,"OXTOFNC1",41
"611",153,"PMICFNC1",1
"612",153,"XLMEFNC1",41
"613",154,"MCTLFNC1",41
"614",154,"OXTOFNC1",41
"615",154,"PMICFNC1",1
"616",154,"XLMEFNC1",41
"617",155,"MCTLFNC1",41
"618",155,"OXTOFNC1",41
"619",155,"PMICFNC1",1
"620",155,"XLMEFNC1",41
"621",156,"MCTLFNC1",41
"622",156,"OXTOFNC1",41
"623",156,"PMICFNC1",1
"624",156,"XLMEFNC1",41
"625",157,"MCTLFNC1",41
"626",157,"OXTOFNC1",41
"627",157,"PMICFNC1",1
"628",157,"XLMEFNC1",41
"629",158,"MCTLFNC1",41
"630",158,"OXTOFNC1",41
"631",158,"PMICFNC1",1
"632",158,"XLMEFNC1",41
"633",159,"MCTLFNC1",1
"634",159,"OXTOFNC1",41
"635",159,"PMICFNC1",1
"636",159,"XLMEFNC1",41
"637",160,"MCTLFNC1",1
"638",160,"OXTOFNC1",41
"639",160,"PMICFNC1",1
"640",160,"XLMEFNC1",41
"641",161,"MCTLFNC1",41
"642",161,"OXTOFNC1",41
"643",161,"PMICFNC1",1
"644",161,"XLMEFNC1",41
"645",162,"MCTLFNC1",41
"646",162,"OXTOFNC1",41
"647",162,"PMICFNC1",41
"648",162,"XLMEFNC1",41
"649",163,"MCTLFNC1",41
"650",163,"OXTOFNC1",41
"651",163,"PMICFNC1",41
"652",163,"XLMEFNC1",41
"653",164,"MCTLFNC1",41
"654",164,"OXTOFNC1",41
"655",164,"PMICFNC1",41
"656",164,"XLMEFNC1",41
"657",165,"MCTLFNC1",7
"658",165,"OXTOFNC1",41
"659",165,"PMICFNC1",7
"660",165,"XLMEFNC1",7
"661",166,"MCTLFNC1",7
"662",166,"OXTOFNC1",41
"663",166,"PMICFNC1",7
"664",166,"XLMEFNC1",7
"665",167,"MCTLFNC1",2
"666",167,"OXTOFNC1",41
"667",167,"PMICFNC1",3
"668",167,"XLMEFNC1",2
"669",168,"MCTLFNC1",43
"670",168,"OXTOFNC1",41
"671",168,"PMICFNC1",43
"672",168,"XLMEFNC1",43
"673",169,"MCTLFNC1",25
"674",169,"OXTOFNC1",41
"675",169,"PMICFNC1",28
"676",169,"XLMEFNC1",28
"677",170,"MCTLFNC1",1
"678",170,"OXTOFNC1",41
"679",170,"PMICFNC1",1
"680",170,"XLMEFNC1",1
"681",171,"MCTLFNC1",43
"682",171,"OXTOFNC1",43
"683",171,"PMICFNC1",43
"684",171,"XLMEFNC1",43
"685",172,"MCTLFNC1",43
"686",172,"OXTOFNC1",41
"687",172,"PMICFNC1",43
"688",172,"XLMEFNC1",43
"689",173,"MCTLFNC1",2
"690",173,"OXTOFNC1",41
"691",173,"PMICFNC1",3
"692",173,"XLMEFNC1",2
"693",174,"MCTLFNC1",43
"694",174,"OXTOFNC1",41
"695",174,"PMICFNC1",43
"696",174,"XLMEFNC1",43
"697",175,"MCTLFNC1",7
"698",175,"OXTOFNC1",7
"699",175,"PMICFNC1",7
"700",175,"XLMEFNC1",7
"701",176,"MCTLFNC1",2
"702",176,"OXTOFNC1",41
"703",176,"PMICFNC1",3
"704",176,"XLMEFNC1",2
"705",177,"MCTLFNC1",1
"706",177,"OXTOFNC1",41
"707",177,"PMICFNC1",1
"708",177,"XLMEFNC1",1
"709",178,"MCTLFNC1",1
"710",178,"OXTOFNC1",41
"711",178,"PMICFNC1",1
"712",178,"XLMEFNC1",1
"713",179,"MCTLFNC1",2
"714",179,"OXTOFNC1",41
"715",179,"PMICFNC1",3
"716",179,"XLMEFNC1",2
"717",180,"MCTLFNC1",1
"718",180,"OXTOFNC1",41
"719",180,"PMICFNC1",1
"720",180,"XLMEFNC1",1
"721",181,"MCTLFNC1",1
"722",181,"OXTOFNC1",41
"723",181,"PMICFNC1",1
"724",181,"XLMEFNC1",41
"725",182,"MCTLFNC1",2
"726",182,"OXTOFNC1",41
"727",182,"PMICFNC1",3
"728",182,"XLMEFNC1",2
"729",183,"MCTLFNC1",1
"730",183,"OXTOFNC1",41
"731",183,"PMICFNC1",1
"732",183,"XLMEFNC1",41
"733",184,"MCTLFNC1",1
"734",184,"OXTOFNC1",1
"735",184,"PMICFNC1",1
"736",184,"XLMEFNC1",41
"737",185,"MCTLFNC1",1
"738",185,"OXTOFNC1",41
"739",185,"PMICFNC1",1
"740",185,"XLMEFNC1",1
"741",186,"MCTLFNC1",41
"742",186,"OXTOFNC1",41
"743",186,"PMICFNC1",1
"744",186,"XLMEFNC1",41
"745",187,"MCTLFNC1",1
"746",187,"OXTOFNC1",41
"747",187,"PMICFNC1",1
"748",187,"XLMEFNC1",41
"749",188,"MCTLFNC1",1
"750",188,"OXTOFNC1",41
"751",188,"PMICFNC1",1
"752",188,"XLMEFNC1",41
"753",189,"MCTLFNC1",41
"754",189,"OXTOFNC1",41
"755",189,"PMICFNC1",1
"756",189,"XLMEFNC1",41
"757",190,"MCTLFNC1",1
"758",190,"OXTOFNC1",40
"759",190,"PMICFNC1",1
"760",190,"XLMEFNC1",1
"761",191,"MCTLFNC1",2
"762",191,"OXTOFNC1",41
"763",191,"PMICFNC1",3
"764",191,"XLMEFNC1",2
"765",192,"MCTLFNC1",2
"766",192,"OXTOFNC1",41
"767",192,"PMICFNC1",3
"768",192,"XLMEFNC1",2
"769",193,"MCTLFNC1",2
"770",193,"OXTOFNC1",41
"771",193,"PMICFNC1",3
"772",193,"XLMEFNC1",2
"773",194,"MCTLFNC1",-1
"774",194,"OXTOFNC1",-1
"775",194,"PMICFNC1",-1
"776",194,"XLMEFNC1",-1
"777",195,"MCTLFNC1",2
"778",195,"OXTOFNC1",41
"779",195,"PMICFNC1",3
"780",195,"XLMEFNC1",2
"781",196,"MCTLFNC1",7
"782",196,"OXTOFNC1",41
"783",196,"PMICFNC1",7
"784",196,"XLMEFNC1",7
"785",197,"MCTLFNC1",2
"786",197,"OXTOFNC1",41
"787",197,"PMICFNC1",3
"788",197,"XLMEFNC1",2
"789",198,"MCTLFNC1",2
"790",198,"OXTOFNC1",41
"791",198,"PMICFNC1",3
"792",198,"XLMEFNC1",2
"793",199,"MCTLFNC1",2
"794",199,"OXTOFNC1",41
"795",199,"PMICFNC1",3
"796",199,"XLMEFNC1",2
"797",200,"MCTLFNC1",7
"798",200,"OXTOFNC1",-1
"799",200,"PMICFNC1",43
"800",200,"XLMEFNC1",7
"801",201,"MCTLFNC1",2
"802",201,"OXTOFNC1",41
"803",201,"PMICFNC1",3
"804",201,"XLMEFNC1",2
"805",202,"MCTLFNC1",2
"806",202,"OXTOFNC1",41
"807",202,"PMICFNC1",3
"808",202,"XLMEFNC1",2
"809",203,"MCTLFNC1",2
"810",203,"OXTOFNC1",41
"811",203,"PMICFNC1",3
"812",203,"XLMEFNC1",2
"813",204,"MCTLFNC1",1
"814",204,"OXTOFNC1",41
"815",204,"PMICFNC1",1
"816",204,"XLMEFNC1",1
"817",205,"MCTLFNC1",2
"818",205,"OXTOFNC1",41
"819",205,"PMICFNC1",3
"820",205,"XLMEFNC1",2
"821",206,"MCTLFNC1",2
"822",206,"OXTOFNC1",41
"823",206,"PMICFNC1",3
"824",206,"XLMEFNC1",2
"825",207,"MCTLFNC1",1
"826",207,"OXTOFNC1",41
"827",207,"PMICFNC1",1
"828",207,"XLMEFNC1",41
"829",208,"MCTLFNC1",1
"830",208,"OXTOFNC1",41
"831",208,"PMICFNC1",1
"832",208,"XLMEFNC1",1
