"","ID","observation","code"
"143",36,"PMICARC1",19
"144",36,"XLMEARC1",20
"145",37,"MCTLARC1",19
"146",37,"OXTOARC1",20
"147",37,"PMICARC1",19
"148",37,"XLMEARC1",19
"149",38,"MCTLARC1",20
"150",38,"OXTOARC1",3
"151",38,"PMICARC1",3
"152",38,"XLMEARC1",20
"153",39,"MCTLARC1",20
"154",39,"OXTOARC1",20
"155",39,"PMICARC1",3
"156",39,"XLMEARC1",20
"157",40,"MCTLARC1",20
"158",40,"OXTOARC1",20
"159",40,"PMICARC1",3
"160",40,"XLMEARC1",20
"161",41,"MCTLARC1",20
"162",41,"OXTOARC1",20
"163",41,"PMICARC1",3
"164",41,"XLMEARC1",20
"165",42,"MCTLARC1",20
"166",42,"OXTOARC1",20
"167",42,"PMICARC1",3
"168",42,"XLMEARC1",20
"169",43,"MCTLARC1",20
"170",43,"OXTOARC1",20
"171",43,"PMICARC1",3
"172",43,"XLMEARC1",20
"173",44,"MCTLARC1",20
"174",44,"OXTOARC1",20
"175",44,"PMICARC1",3
"176",44,"XLMEARC1",20
"177",45,"MCTLARC1",20
"178",45,"OXTOARC1",20
"179",45,"PMICARC1",3
"180",45,"XLMEARC1",20
"181",46,"MCTLARC1",20
"182",46,"OXTOARC1",20
"183",46,"PMICARC1",2
"184",46,"XLMEARC1",20
"185",47,"MCTLARC1",20
"186",47,"OXTOARC1",20
"187",47,"PMICARC1",3
"188",47,"XLMEARC1",20
"189",48,"MCTLARC1",20
"190",48,"OXTOARC1",20
"191",48,"PMICARC1",3
"192",48,"XLMEARC1",20
"193",49,"MCTLARC1",20
"194",49,"OXTOARC1",20
"195",49,"PMICARC1",3
"196",49,"XLMEARC1",20
"197",50,"MCTLARC1",20
"198",50,"OXTOARC1",20
"199",50,"PMICARC1",3
"200",50,"XLMEARC1",20
"201",51,"MCTLARC1",20
"202",51,"OXTOARC1",20
"203",51,"PMICARC1",3
"204",51,"XLMEARC1",20
"205",52,"MCTLARC1",20
"206",52,"OXTOARC1",20
"207",52,"PMICARC1",3
"208",52,"XLMEARC1",20
"209",53,"MCTLARC1",20
"210",53,"OXTOARC1",20
"211",53,"PMICARC1",3
"212",53,"XLMEARC1",20
"213",54,"MCTLARC1",20
"214",54,"OXTOARC1",20
"215",54,"PMICARC1",3
"216",54,"XLMEARC1",20
"217",55,"MCTLARC1",20
"218",55,"OXTOARC1",20
"219",55,"PMICARC1",3
"220",55,"XLMEARC1",20
"221",56,"MCTLARC1",20
"222",56,"OXTOARC1",20
"223",56,"PMICARC1",3
"224",56,"XLMEARC1",20
"225",57,"MCTLARC1",20
"226",57,"OXTOARC1",20
"227",57,"PMICARC1",3
"228",57,"XLMEARC1",20
"229",58,"MCTLARC1",20
"230",58,"OXTOARC1",20
"231",58,"PMICARC1",3
"232",58,"XLMEARC1",20
"233",59,"MCTLARC1",20
"234",59,"OXTOARC1",20
"235",59,"PMICARC1",3
"236",59,"XLMEARC1",20
"237",60,"MCTLARC1",20
"238",60,"OXTOARC1",20
"239",60,"PMICARC1",3
"240",60,"XLMEARC1",20
"241",61,"MCTLARC1",5
"242",61,"OXTOARC1",20
"243",61,"PMICARC1",7
"244",61,"XLMEARC1",5
"245",62,"MCTLARC1",7
"246",62,"OXTOARC1",20
"247",62,"PMICARC1",7
"248",62,"XLMEARC1",7
"249",63,"MCTLARC1",3
"250",63,"OXTOARC1",20
"251",63,"PMICARC1",3
"252",63,"XLMEARC1",3
"253",64,"MCTLARC1",20
"254",64,"OXTOARC1",20
"255",64,"PMICARC1",3
"256",64,"XLMEARC1",20
"257",65,"MCTLARC1",4
"258",65,"OXTOARC1",20
"259",65,"PMICARC1",2
"260",65,"XLMEARC1",4
"261",66,"MCTLARC1",4
"262",66,"OXTOARC1",20
"263",66,"PMICARC1",2
"264",66,"XLMEARC1",4
"265",67,"MCTLARC1",4
"266",67,"OXTOARC1",20
"267",67,"PMICARC1",2
"268",67,"XLMEARC1",4
"269",68,"MCTLARC1",4
"270",68,"OXTOARC1",20
"271",68,"PMICARC1",2
"272",68,"XLMEARC1",4
"273",69,"MCTLARC1",3
"274",69,"OXTOARC1",20
"275",69,"PMICARC1",3
"276",69,"XLMEARC1",3
"277",70,"MCTLARC1",4
"278",70,"OXTOARC1",20
"279",70,"PMICARC1",2
"280",70,"XLMEARC1",4
"281",71,"MCTLARC1",20
"282",71,"OXTOARC1",20
"283",71,"PMICARC1",3
"284",71,"XLMEARC1",20
"285",72,"MCTLARC1",3
"286",72,"OXTOARC1",20
"287",72,"PMICARC1",3
"288",72,"XLMEARC1",3
"289",73,"MCTLARC1",20
"290",73,"OXTOARC1",20
"291",73,"PMICARC1",3
"292",73,"XLMEARC1",20
"293",74,"MCTLARC1",20
"294",74,"OXTOARC1",20
"295",74,"PMICARC1",3
"296",74,"XLMEARC1",20
"297",75,"MCTLARC1",20
"298",75,"OXTOARC1",20
"299",75,"PMICARC1",3
"300",75,"XLMEARC1",20
"301",76,"MCTLARC1",20
"302",76,"OXTOARC1",20
"303",76,"PMICARC1",3
"304",76,"XLMEARC1",20
"305",77,"MCTLARC1",20
"306",77,"OXTOARC1",20
"307",77,"PMICARC1",3
"308",77,"XLMEARC1",20
"309",78,"MCTLARC1",20
"310",78,"OXTOARC1",20
"311",78,"PMICARC1",3
"312",78,"XLMEARC1",20
"313",79,"MCTLARC1",20
"314",79,"OXTOARC1",20
"315",79,"PMICARC1",3
"316",79,"XLMEARC1",20
"317",80,"MCTLARC1",20
"318",80,"OXTOARC1",20
"319",80,"PMICARC1",3
"320",80,"XLMEARC1",20
"321",81,"MCTLARC1",20
"322",81,"OXTOARC1",20
"323",81,"PMICARC1",3
"324",81,"XLMEARC1",20
"325",82,"MCTLARC1",20
"326",82,"OXTOARC1",20
"327",82,"PMICARC1",3
"328",82,"XLMEARC1",20
"329",83,"MCTLARC1",20
"330",83,"OXTOARC1",20
"331",83,"PMICARC1",3
"332",83,"XLMEARC1",20
"333",84,"MCTLARC1",20
"334",84,"OXTOARC1",20
"335",84,"PMICARC1",3
"336",84,"XLMEARC1",20
"337",85,"MCTLARC1",20
"338",85,"OXTOARC1",20
"339",85,"PMICARC1",3
"340",85,"XLMEARC1",20
"341",86,"MCTLARC1",4
"342",86,"OXTOARC1",2
"343",86,"PMICARC1",2
"344",86,"XLMEARC1",4
"345",87,"MCTLARC1",4
"346",87,"OXTOARC1",20
"347",87,"PMICARC1",2
"348",87,"XLMEARC1",4
"349",88,"MCTLARC1",4
"350",88,"OXTOARC1",20
"351",88,"PMICARC1",2
"352",88,"XLMEARC1",4
"353",89,"MCTLARC1",4
"354",89,"OXTOARC1",20
"355",89,"PMICARC1",2
"356",89,"XLMEARC1",4
"357",90,"MCTLARC1",3
"358",90,"OXTOARC1",20
"359",90,"PMICARC1",3
"360",90,"XLMEARC1",3
"361",91,"MCTLARC1",4
"362",91,"OXTOARC1",0
"363",91,"PMICARC1",2
"364",91,"XLMEARC1",4
"365",92,"MCTLARC1",4
"366",92,"OXTOARC1",20
"367",92,"PMICARC1",2
"368",92,"XLMEARC1",4
"369",93,"MCTLARC1",3
"370",93,"OXTOARC1",20
"371",93,"PMICARC1",3
"372",93,"XLMEARC1",3
"373",94,"MCTLARC1",3
"374",94,"OXTOARC1",20
"375",94,"PMICARC1",3
"376",94,"XLMEARC1",3
"377",95,"MCTLARC1",3
"378",95,"OXTOARC1",20
"379",95,"PMICARC1",3
"380",95,"XLMEARC1",3
"381",96,"MCTLARC1",3
"382",96,"OXTOARC1",20
"383",96,"PMICARC1",3
"384",96,"XLMEARC1",20
"385",97,"MCTLARC1",3
"386",97,"OXTOARC1",20
"387",97,"PMICARC1",3
"388",97,"XLMEARC1",20
"389",98,"MCTLARC1",3
"390",98,"OXTOARC1",20
"391",98,"PMICARC1",3
"392",98,"XLMEARC1",3
"393",99,"MCTLARC1",3
"394",99,"OXTOARC1",20
"395",99,"PMICARC1",3
"396",99,"XLMEARC1",20
"397",100,"MCTLARC1",3
"398",100,"OXTOARC1",20
"399",100,"PMICARC1",3
"400",100,"XLMEARC1",20
"401",101,"MCTLARC1",7
"402",101,"OXTOARC1",20
"403",101,"PMICARC1",7
"404",101,"XLMEARC1",7
"405",102,"MCTLARC1",4
"406",102,"OXTOARC1",20
"407",102,"PMICARC1",2
"408",102,"XLMEARC1",4
"409",103,"MCTLARC1",3
"410",103,"OXTOARC1",20
"411",103,"PMICARC1",3
"412",103,"XLMEARC1",3
"413",104,"MCTLARC1",19
"414",104,"OXTOARC1",20
"415",104,"PMICARC1",19
"416",104,"XLMEARC1",19
"417",105,"MCTLARC1",19
"418",105,"OXTOARC1",20
"419",105,"PMICARC1",19
"420",105,"XLMEARC1",19
"421",106,"MCTLARC1",19
"422",106,"OXTOARC1",20
"423",106,"PMICARC1",19
"424",106,"XLMEARC1",19
"425",107,"MCTLARC1",19
"426",107,"OXTOARC1",20
"427",107,"PMICARC1",19
"428",107,"XLMEARC1",19
"429",108,"MCTLARC1",3
"430",108,"OXTOARC1",20
"431",108,"PMICARC1",3
"432",108,"XLMEARC1",3
"433",109,"MCTLARC1",4
"434",109,"OXTOARC1",20
"435",109,"PMICARC1",2
"436",109,"XLMEARC1",4
"437",110,"MCTLARC1",3
"438",110,"OXTOARC1",3
"439",110,"PMICARC1",19
"440",110,"XLMEARC1",3
"441",111,"MCTLARC1",4
"442",111,"OXTOARC1",2
"443",111,"PMICARC1",2
"444",111,"XLMEARC1",4
"445",112,"MCTLARC1",3
"446",112,"OXTOARC1",20
"447",112,"PMICARC1",19
"448",112,"XLMEARC1",3
"449",113,"MCTLARC1",4
"450",113,"OXTOARC1",20
"451",113,"PMICARC1",2
"452",113,"XLMEARC1",4
"453",114,"MCTLARC1",4
"454",114,"OXTOARC1",20
"455",114,"PMICARC1",2
"456",114,"XLMEARC1",4
"457",115,"MCTLARC1",4
"458",115,"OXTOARC1",20
"459",115,"PMICARC1",2
"460",115,"XLMEARC1",4
"461",116,"MCTLARC1",3
"462",116,"OXTOARC1",20
"463",116,"PMICARC1",3
"464",116,"XLMEARC1",20
"465",117,"MCTLARC1",3
"466",117,"OXTOARC1",20
"467",117,"PMICARC1",3
"468",117,"XLMEARC1",3
"469",118,"MCTLARC1",3
"470",118,"OXTOARC1",20
"471",118,"PMICARC1",3
"472",118,"XLMEARC1",3
"473",119,"MCTLARC1",3
"474",119,"OXTOARC1",20
"475",119,"PMICARC1",3
"476",119,"XLMEARC1",3
"477",120,"MCTLARC1",20
"478",120,"OXTOARC1",20
"479",120,"PMICARC1",3
"480",120,"XLMEARC1",20
"481",121,"MCTLARC1",20
"482",121,"OXTOARC1",20
"483",121,"PMICARC1",3
"484",121,"XLMEARC1",20
"485",122,"MCTLARC1",3
"486",122,"OXTOARC1",20
"487",122,"PMICARC1",3
"488",122,"XLMEARC1",20
"489",123,"MCTLARC1",20
"490",123,"OXTOARC1",20
"491",123,"PMICARC1",3
"492",123,"XLMEARC1",20
"493",124,"MCTLARC1",20
"494",124,"OXTOARC1",20
"495",124,"PMICARC1",3
"496",124,"XLMEARC1",20
"497",125,"MCTLARC1",20
"498",125,"OXTOARC1",20
"499",125,"PMICARC1",3
"500",125,"XLMEARC1",20
"501",126,"MCTLARC1",20
"502",126,"OXTOARC1",20
"503",126,"PMICARC1",19
"504",126,"XLMEARC1",20
"505",127,"MCTLARC1",20
"506",127,"OXTOARC1",20
"507",127,"PMICARC1",19
"508",127,"XLMEARC1",20
"509",128,"MCTLARC1",20
"510",128,"OXTOARC1",20
"511",128,"PMICARC1",19
"512",128,"XLMEARC1",20
"513",129,"MCTLARC1",20
"514",129,"OXTOARC1",20
"515",129,"PMICARC1",3
"516",129,"XLMEARC1",20
"517",130,"MCTLARC1",3
"518",130,"OXTOARC1",20
"519",130,"PMICARC1",3
"520",130,"XLMEARC1",20
"521",131,"MCTLARC1",20
"522",131,"OXTOARC1",20
"523",131,"PMICARC1",3
"524",131,"XLMEARC1",20
"525",132,"MCTLARC1",20
"526",132,"OXTOARC1",20
"527",132,"PMICARC1",3
"528",132,"XLMEARC1",20
"529",133,"MCTLARC1",20
"530",133,"OXTOARC1",20
"531",133,"PMICARC1",3
"532",133,"XLMEARC1",20
"533",134,"MCTLARC1",20
"534",134,"OXTOARC1",20
"535",134,"PMICARC1",3
"536",134,"XLMEARC1",20
"537",135,"MCTLARC1",20
"538",135,"OXTOARC1",20
"539",135,"PMICARC1",3
"540",135,"XLMEARC1",3
"541",136,"MCTLARC1",19
"542",136,"OXTOARC1",20
"543",136,"PMICARC1",3
"544",136,"XLMEARC1",20
"545",137,"MCTLARC1",19
"546",137,"OXTOARC1",20
"547",137,"PMICARC1",19
"548",137,"XLMEARC1",20
"549",138,"MCTLARC1",20
"550",138,"OXTOARC1",20
"551",138,"PMICARC1",20
"552",138,"XLMEARC1",20
"553",139,"MCTLARC1",19
"554",139,"OXTOARC1",20
"555",139,"PMICARC1",19
"556",139,"XLMEARC1",19
"557",140,"MCTLARC1",3
"558",140,"OXTOARC1",20
"559",140,"PMICARC1",3
"560",140,"XLMEARC1",3
"561",141,"MCTLARC1",20
"562",141,"OXTOARC1",20
"563",141,"PMICARC1",3
"564",141,"XLMEARC1",20
"565",142,"MCTLARC1",20
"566",142,"OXTOARC1",20
"567",142,"PMICARC1",3
"568",142,"XLMEARC1",20
"569",143,"MCTLARC1",20
"570",143,"OXTOARC1",20
"571",143,"PMICARC1",3
"572",143,"XLMEARC1",20
"573",144,"MCTLARC1",20
"574",144,"OXTOARC1",20
"575",144,"PMICARC1",3
"576",144,"XLMEARC1",20
"577",145,"MCTLARC1",20
"578",145,"OXTOARC1",20
"579",145,"PMICARC1",3
"580",145,"XLMEARC1",20
"581",146,"MCTLARC1",20
"582",146,"OXTOARC1",20
"583",146,"PMICARC1",3
"584",146,"XLMEARC1",20
"585",147,"MCTLARC1",3
"586",147,"OXTOARC1",20
"587",147,"PMICARC1",3
"588",147,"XLMEARC1",20
"589",148,"MCTLARC1",20
"590",148,"OXTOARC1",20
"591",148,"PMICARC1",3
"592",148,"XLMEARC1",20
"593",149,"MCTLARC1",20
"594",149,"OXTOARC1",20
"595",149,"PMICARC1",3
"596",149,"XLMEARC1",20
"597",150,"MCTLARC1",20
"598",150,"OXTOARC1",20
"599",150,"PMICARC1",3
"600",150,"XLMEARC1",20
"601",151,"MCTLARC1",20
"602",151,"OXTOARC1",20
"603",151,"PMICARC1",3
"604",151,"XLMEARC1",20
"605",152,"MCTLARC1",20
"606",152,"OXTOARC1",20
"607",152,"PMICARC1",3
"608",152,"XLMEARC1",20
"609",153,"MCTLARC1",20
"610",153,"OXTOARC1",20
"611",153,"PMICARC1",3
"612",153,"XLMEARC1",20
"613",154,"MCTLARC1",20
"614",154,"OXTOARC1",20
"615",154,"PMICARC1",3
"616",154,"XLMEARC1",20
"617",155,"MCTLARC1",20
"618",155,"OXTOARC1",20
"619",155,"PMICARC1",3
"620",155,"XLMEARC1",20
"621",156,"MCTLARC1",20
"622",156,"OXTOARC1",20
"623",156,"PMICARC1",3
"624",156,"XLMEARC1",20
"625",157,"MCTLARC1",20
"626",157,"OXTOARC1",20
"627",157,"PMICARC1",3
"628",157,"XLMEARC1",20
"629",158,"MCTLARC1",20
"630",158,"OXTOARC1",20
"631",158,"PMICARC1",3
"632",158,"XLMEARC1",20
"633",159,"MCTLARC1",3
"634",159,"OXTOARC1",20
"635",159,"PMICARC1",3
"636",159,"XLMEARC1",20
"637",160,"MCTLARC1",3
"638",160,"OXTOARC1",20
"639",160,"PMICARC1",3
"640",160,"XLMEARC1",20
"641",161,"MCTLARC1",20
"642",161,"OXTOARC1",20
"643",161,"PMICARC1",3
"644",161,"XLMEARC1",20
"645",162,"MCTLARC1",20
"646",162,"OXTOARC1",20
"647",162,"PMICARC1",20
"648",162,"XLMEARC1",20
"649",163,"MCTLARC1",20
"650",163,"OXTOARC1",20
"651",163,"PMICARC1",20
"652",163,"XLMEARC1",20
"653",164,"MCTLARC1",20
"654",164,"OXTOARC1",20
"655",164,"PMICARC1",20
"656",164,"XLMEARC1",20
"657",165,"MCTLARC1",5
"658",165,"OXTOARC1",20
"659",165,"PMICARC1",7
"660",165,"XLMEARC1",5
"661",166,"MCTLARC1",5
"662",166,"OXTOARC1",20
"663",166,"PMICARC1",7
"664",166,"XLMEARC1",5
"665",167,"MCTLARC1",4
"666",167,"OXTOARC1",20
"667",167,"PMICARC1",2
"668",167,"XLMEARC1",4
"669",168,"MCTLARC1",8
"670",168,"OXTOARC1",20
"671",168,"PMICARC1",7
"672",168,"XLMEARC1",8
"673",169,"MCTLARC1",12
"674",169,"OXTOARC1",20
"675",169,"PMICARC1",12
"676",169,"XLMEARC1",12
"677",170,"MCTLARC1",3
"678",170,"OXTOARC1",20
"679",170,"PMICARC1",3
"680",170,"XLMEARC1",3
"681",171,"MCTLARC1",8
"682",171,"OXTOARC1",8
"683",171,"PMICARC1",7
"684",171,"XLMEARC1",8
"685",172,"MCTLARC1",8
"686",172,"OXTOARC1",20
"687",172,"PMICARC1",7
"688",172,"XLMEARC1",8
"689",173,"MCTLARC1",4
"690",173,"OXTOARC1",20
"691",173,"PMICARC1",2
"692",173,"XLMEARC1",4
"693",174,"MCTLARC1",8
"694",174,"OXTOARC1",20
"695",174,"PMICARC1",7
"696",174,"XLMEARC1",8
"697",175,"MCTLARC1",5
"698",175,"OXTOARC1",5
"699",175,"PMICARC1",7
"700",175,"XLMEARC1",5
"701",176,"MCTLARC1",4
"702",176,"OXTOARC1",20
"703",176,"PMICARC1",2
"704",176,"XLMEARC1",4
"705",177,"MCTLARC1",3
"706",177,"OXTOARC1",20
"707",177,"PMICARC1",3
"708",177,"XLMEARC1",3
"709",178,"MCTLARC1",3
"710",178,"OXTOARC1",20
"711",178,"PMICARC1",3
"712",178,"XLMEARC1",3
"713",179,"MCTLARC1",4
"714",179,"OXTOARC1",20
"715",179,"PMICARC1",2
"716",179,"XLMEARC1",4
"717",180,"MCTLARC1",3
"718",180,"OXTOARC1",20
"719",180,"PMICARC1",3
"720",180,"XLMEARC1",3
"721",181,"MCTLARC1",3
"722",181,"OXTOARC1",20
"723",181,"PMICARC1",3
"724",181,"XLMEARC1",20
"725",182,"MCTLARC1",4
"726",182,"OXTOARC1",20
"727",182,"PMICARC1",2
"728",182,"XLMEARC1",4
"729",183,"MCTLARC1",3
"730",183,"OXTOARC1",20
"731",183,"PMICARC1",3
"732",183,"XLMEARC1",20
"733",184,"MCTLARC1",3
"734",184,"OXTOARC1",3
"735",184,"PMICARC1",3
"736",184,"XLMEARC1",20
"737",185,"MCTLARC1",3
"738",185,"OXTOARC1",20
"739",185,"PMICARC1",3
"740",185,"XLMEARC1",3
"741",186,"MCTLARC1",20
"742",186,"OXTOARC1",20
"743",186,"PMICARC1",3
"744",186,"XLMEARC1",20
"745",187,"MCTLARC1",3
"746",187,"OXTOARC1",20
"747",187,"PMICARC1",3
"748",187,"XLMEARC1",20
"749",188,"MCTLARC1",3
"750",188,"OXTOARC1",20
"751",188,"PMICARC1",3
"752",188,"XLMEARC1",20
"753",189,"MCTLARC1",20
"754",189,"OXTOARC1",20
"755",189,"PMICARC1",3
"756",189,"XLMEARC1",20
"757",190,"MCTLARC1",3
"758",190,"OXTOARC1",20
"759",190,"PMICARC1",3
"760",190,"XLMEARC1",3
"761",191,"MCTLARC1",4
"762",191,"OXTOARC1",20
"763",191,"PMICARC1",2
"764",191,"XLMEARC1",4
"765",192,"MCTLARC1",4
"766",192,"OXTOARC1",20
"767",192,"PMICARC1",2
"768",192,"XLMEARC1",4
"769",193,"MCTLARC1",4
"770",193,"OXTOARC1",20
"771",193,"PMICARC1",2
"772",193,"XLMEARC1",4
"773",194,"MCTLARC1",20
"774",194,"OXTOARC1",20
"775",194,"PMICARC1",19
"776",194,"XLMEARC1",20
"777",195,"MCTLARC1",4
"778",195,"OXTOARC1",20
"779",195,"PMICARC1",2
"780",195,"XLMEARC1",4
"781",196,"MCTLARC1",5
"782",196,"OXTOARC1",20
"783",196,"PMICARC1",7
"784",196,"XLMEARC1",5
"785",197,"MCTLARC1",4
"786",197,"OXTOARC1",20
"787",197,"PMICARC1",2
"788",197,"XLMEARC1",4
"789",198,"MCTLARC1",4
"790",198,"OXTOARC1",20
"791",198,"PMICARC1",2
"792",198,"XLMEARC1",4
"793",199,"MCTLARC1",4
"794",199,"OXTOARC1",20
"795",199,"PMICARC1",2
"796",199,"XLMEARC1",4
"797",200,"MCTLARC1",5
"798",200,"OXTOARC1",-1
"799",200,"PMICARC1",7
"800",200,"XLMEARC1",5
"801",201,"MCTLARC1",4
"802",201,"OXTOARC1",20
"803",201,"PMICARC1",2
"804",201,"XLMEARC1",4
"805",202,"MCTLARC1",4
"806",202,"OXTOARC1",20
"807",202,"PMICARC1",2
"808",202,"XLMEARC1",4
"809",203,"MCTLARC1",4
"810",203,"OXTOARC1",20
"811",203,"PMICARC1",2
"812",203,"XLMEARC1",4
"813",204,"MCTLARC1",3
"814",204,"OXTOARC1",20
"815",204,"PMICARC1",3
"816",204,"XLMEARC1",3
"817",205,"MCTLARC1",4
"818",205,"OXTOARC1",20
"819",205,"PMICARC1",2
"820",205,"XLMEARC1",4
"821",206,"MCTLARC1",4
"822",206,"OXTOARC1",20
"823",206,"PMICARC1",2
"824",206,"XLMEARC1",4
"825",207,"MCTLARC1",3
"826",207,"OXTOARC1",20
"827",207,"PMICARC1",3
"828",207,"XLMEARC1",20
"829",208,"MCTLARC1",3
"830",208,"OXTOARC1",20
"831",208,"PMICARC1",3
"832",208,"XLMEARC1",3
"833",209,"MCTLARC1",3
"834",209,"OXTOARC1",20
"835",209,"PMICARC1",3
"836",209,"XLMEARC1",3
"837",210,"MCTLARC1",3
"838",210,"OXTOARC1",20
"839",210,"PMICARC1",3
"840",210,"XLMEARC1",3
"841",211,"MCTLARC1",3
"842",211,"OXTOARC1",20
"843",211,"PMICARC1",3
"844",211,"XLMEARC1",3
"845",212,"MCTLARC1",4
"846",212,"OXTOARC1",20
"847",212,"PMICARC1",2
"848",212,"XLMEARC1",4
"849",213,"MCTLARC1",20
"850",213,"OXTOARC1",20
"851",213,"PMICARC1",3
"852",213,"XLMEARC1",20
"853",214,"MCTLARC1",19
"854",214,"OXTOARC1",19
"855",214,"PMICARC1",19
"856",214,"XLMEARC1",19
"857",215,"MCTLARC1",19
"858",215,"OXTOARC1",19
"859",215,"PMICARC1",19
"860",215,"XLMEARC1",19
"861",216,"MCTLARC1",3
"862",216,"OXTOARC1",20
"863",216,"PMICARC1",3
"864",216,"XLMEARC1",3
"865",217,"MCTLARC1",19
"866",217,"OXTOARC1",20
"867",217,"PMICARC1",19
"868",217,"XLMEARC1",19
"869",218,"MCTLARC1",4
"870",218,"OXTOARC1",20
"871",218,"PMICARC1",2
"872",218,"XLMEARC1",4
"873",219,"MCTLARC1",4
"874",219,"OXTOARC1",2
"875",219,"PMICARC1",2
"876",219,"XLMEARC1",4
"877",220,"MCTLARC1",4
"878",220,"OXTOARC1",2
"879",220,"PMICARC1",2
"880",220,"XLMEARC1",4
"881",221,"MCTLARC1",4
"882",221,"OXTOARC1",2
"883",221,"PMICARC1",2
"884",221,"XLMEARC1",4
"885",222,"MCTLARC1",3
"886",222,"OXTOARC1",3
"887",222,"PMICARC1",3
